date,nav_regular_growth,nav_direct_growth
2024-07-10,15.6134,15.7094
2024-07-11,15.6077,15.7037
2024-07-12,15.7278,15.8247
2024-07-15,15.7816,15.8790
2024-07-16,15.7996,15.8972
2024-07-18,15.9194,16.0180
2024-07-19,15.7484,15.8460
2024-07-22,15.7342,15.8320
2024-07-23,15.7172,15.8149
2024-07-24,15.6751,15.7727
2024-07-25,15.6702,15.7678
2024-07-26,15.9446,16.0440
2024-07-29,15.9450,16.0446
2024-07-30,15.9596,16.0594
2024-07-31,16.0195,16.1198
2024-08-01,16.0584,16.1590
2024-08-02,15.8743,15.9738
2024-08-05,15.4509,15.5481
2024-08-06,15.4108,15.5079
2024-08-07,15.6124,15.7108
2024-08-08,15.4966,15.5943
2024-08-09,15.6576,15.7565
2024-08-12,15.6542,15.7533
2024-08-13,15.5206,15.6190
2024-08-14,15.5235,15.6219
2024-08-16,15.7818,15.8820
2024-08-19,15.8053,15.9059
2024-08-20,15.8860,15.9873
2024-08-21,15.9317,16.0333
2024-08-22,15.9580,16.0599
2024-08-23,15.9668,16.0688
2024-08-26,16.0867,16.1897
2024-08-27,16.0911,16.1943
2024-08-28,16.1132,16.2166
2024-08-29,16.1766,16.2805
2024-08-30,16.2304,16.3347
2024-09-02,16.2574,16.3622
2024-09-03,16.2580,16.3628
2024-09-04,16.2057,16.3103
2024-09-05,16.1710,16.2755
2024-09-06,15.9826,16.0859
2024-09-09,16.0364,16.1403
2024-09-10,16.1035,16.2079
2024-09-11,16.0246,16.1286
2024-09-12,16.3265,16.4326
2024-09-13,16.3055,16.4116
2024-09-16,16.3225,16.4289
2024-09-17,16.3447,16.4514
2024-09-18,16.3183,16.4249
2024-09-19,16.3427,16.4495
2024-09-20,16.5837,16.6921
2024-09-23,16.6784,16.7877
2024-09-24,16.6789,16.7884
2024-09-25,16.7197,16.8295
2024-09-26,16.8555,16.9663
2024-09-27,16.8298,16.9405
2024-09-30,16.5929,16.7023
2024-10-01,16.5837,16.6932
2024-10-03,16.2319,16.3392
2024-10-04,16.0803,16.1867
2024-10-07,15.9392,16.0450
2024-10-08,16.0786,16.1854
2024-10-09,16.0584,16.1651
2024-10-10,16.0689,16.1757
2024-10-11,16.0467,16.1536
2024-10-14,16.1515,16.2593
2024-10-15,16.1060,16.2135
2024-10-16,16.0505,16.1578
2024-10-17,15.9080,16.0145
2024-10-18,15.9763,16.0832
2024-10-21,15.9290,16.0359
2024-10-22,15.7318,15.8375
2024-10-23,15.7082,15.8138
2024-10-24,15.6849,15.7904
2024-10-25,15.5442,15.6489
2024-10-28,15.6455,15.7511
2024-10-29,15.7382,15.8445
2024-10-30,15.6571,15.7630
2024-10-31,15.5729,15.6783
